feature,importance,task,model
x1_fair on {101},4.408352215678176e-06,density_regression,RF
x1_Distinct on {101}. {110} in traces.,4.358899866903716e-06,density_regression,RF
"x1_On {010} and {100}, perfect.",4.323954829531541e-06,density_regression,RF
"x1_[010] Perfect, [100] Perfect",4.280311278594871e-06,density_regression,RF
x1_On one direction.,4.229434420584962e-06,density_regression,RF
x1_On {100}.,4.222150644620231e-06,density_regression,RF
x1_Indistinct on (110),4.169971253454989e-06,density_regression,RF
x1_Good on {010},4.105523770373944e-06,density_regression,RF
"x1_On {001} and {h0l}, good.",4.078869416989464e-06,density_regression,RF
"x1_Perfect cleavage (<mi>100</mi>), distinct cleavage (<mi>001</mi>) 
(Cech 1964)",4.042618774021692e-06,density_regression,RF
"x1_On {010} probable, perfect.",4.0256082241447124e-06,density_regression,RF
x1_Indistinct on {001}.,4.0042213501419825e-06,density_regression,RF
x1_Distinct in two directions.,3.949432948262755e-06,density_regression,RF
x1_{001} perfect (lamellar cleavage); flexible,3.943732450145016e-06,density_regression,RF
x1_good on {112} ({001} of the galena sheet),3.943395811505602e-06,density_regression,RF
x1_Poor,3.9297428811582315e-06,density_regression,RF
x1_Good on {011},3.892598753900953e-06,density_regression,RF
x1_on {100} {010} {001},3.871225845697017e-06,density_regression,RF
x1_Good on {100},3.852773978995124e-06,density_regression,RF
x1_perfect {110},3.7940387354509748e-06,density_regression,RF
"x1_Perfect on {010}, less so on {101}",3.783359411832214e-06,density_regression,RF
x1_Perfect on {010} and {100}; poor on {001}.,3.7619968968717954e-06,density_regression,RF
"x1_{001}, excellent; {100}, distinct.",3.7113089344094773e-06,density_regression,RF
"x1_{001} perfect
(110} perfect",3.6886709786772913e-06,density_regression,RF
"x1_Distinct on {100}, less distinct on {010}",3.687761443882758e-06,density_regression,RF
x1_In three directions,3.6597889774967364e-06,density_regression,RF
"x1_On {110}, distinct.",3.6548870079578443e-06,density_regression,RF
"x1_{010}, good; on {101}, probable, very poor.",3.6347870419409293e-06,density_regression,RF
x1_{010} Perfect; {001} less so.,3.6059311222622627e-06,density_regression,RF
x1_Parallel to {010}.,3.5999712620110068e-06,density_regression,RF
x1_on {001} - micaceous,3.577200680740619e-06,density_regression,RF
"x1_On {100}, fair to good.",3.53601019730119e-06,density_regression,RF
x1_(010),3.492237899481129e-06,density_regression,RF
"x1_{001} perfect, {110} distinct.",3.441489310229753e-06,density_regression,RF
"x1_Perfect on {210}, imperfect on {100}, {001}",3.4158018883771144e-06,density_regression,RF
"x1_Very good on {001}, poor on {100}; very poor on {110}.",3.365324839741732e-06,density_regression,RF
x1_Good on {100}.,3.3581109951446413e-06,density_regression,RF
x1_Perfect parallel to (010) and distinct on (100) and (001),3.333150212945489e-06,density_regression,RF
